id,Rings
137372,9.0
137373,15.0
137374,6.0
137375,10.0
137376,9.0
137377,6.0
137378,12.0
137379,12.0
137380,11.0
137381,11.0
137382,8.0
137383,10.0
137384,7.0
137385,10.0
137386,10.0
137387,9.0
137388,10.0
137389,10.0
137390,9.0
137391,8.0
137392,9.0
137393,9.0
137394,6.0
137395,13.0
137396,6.0
137397,5.0
137398,11.0
137399,9.0
137400,6.0
137401,14.0
137402,12.0
137403,11.0
137404,10.0
137405,10.0
137406,12.0
137407,16.0
137408,11.0
137409,11.0
137410,9.0
137411,7.0
137412,11.0
137413,9.0
137414,10.0
137415,11.0
137416,10.0
137417,7.0
137418,4.0
137419,11.0
137420,10.0
137421,7.0
137422,10.0
137423,13.0
137424,4.0
137425,11.0
137426,7.0
137427,9.0
137428,9.0
137429,10.0
137430,8.0
137431,9.0
137432,14.0
137433,11.0
137434,13.0
137435,10.0
137436,9.0
137437,9.0
137438,11.0
137439,17.0
137440,14.0
137441,5.0
137442,7.0
137443,9.0
137444,10.0
137445,10.0
137446,9.0
137447,10.0
137448,9.0
137449,9.0
137450,7.0
137451,8.0
137452,10.0
137453,7.0
137454,10.0
137455,10.0
137456,11.0
137457,10.0
137458,7.0
137459,11.0
137460,11.0
137461,11.0
137462,9.0
137463,7.0
137464,9.0
137465,14.0
137466,9.0
137467,10.0
137468,11.0
137469,9.0
137470,10.0
137471,11.0
137472,11.0
137473,7.0
137474,10.0
137475,11.0
137476,9.0
137477,9.0
137478,8.0
137479,9.0
137480,13.0
137481,6.0
137482,8.0
137483,9.0
137484,10.0
137485,8.0
137486,11.0
137487,7.0
137488,8.0
137489,12.0
137490,8.0
137491,10.0
137492,8.0
137493,6.0
137494,6.0
137495,10.0
137496,12.0
137497,10.0
137498,7.0
137499,4.0
137500,12.0
137501,14.0
137502,10.0
137503,11.0
137504,10.0
137505,10.0
137506,6.0
137507,9.0
137508,10.0
137509,11.0
137510,10.0
137511,11.0
137512,10.0
137513,8.0
137514,12.0
137515,16.0
137516,14.0
137517,11.0
137518,8.0
137519,8.0
137520,9.0
137521,9.0
137522,11.0
137523,9.0
137524,10.0
137525,14.0
137526,10.0
137527,9.0
137528,7.0
137529,8.0
137530,10.0
137531,6.0
137532,12.0
137533,9.0
137534,11.0
137535,8.0
137536,10.0
137537,11.0
137538,11.0
137539,14.0
137540,8.0
137541,13.0
137542,11.0
137543,10.0
137544,8.0
137545,14.0
137546,10.0
137547,6.0
137548,12.0
137549,11.0
137550,12.0
137551,10.0
137552,11.0
137553,14.0
137554,7.0
137555,14.0
137556,12.0
137557,12.0
137558,8.0
137559,10.0
137560,10.0
137561,10.0
137562,8.0
137563,10.0
137564,7.0
137565,7.0
137566,10.0
137567,15.0
137568,11.0
137569,8.0
137570,9.0
137571,14.0
137572,11.0
137573,10.0
137574,11.0
137575,14.0
137576,15.0
137577,9.0
137578,10.0
137579,7.0
137580,8.0
137581,10.0
137582,8.0
137583,12.0
137584,11.0
137585,9.0
137586,9.0
137587,14.0
137588,9.0
137589,5.0
137590,9.0
137591,8.0
137592,8.0
137593,6.0
137594,11.0
137595,10.0
137596,8.0
137597,10.0
137598,5.0
137599,9.0
137600,10.0
137601,9.0
137602,11.0
137603,10.0
137604,10.0
137605,7.0
137606,8.0
137607,7.0
137608,10.0
137609,7.0
137610,8.0
137611,8.0
137612,9.0
137613,10.0
137614,10.0
137615,12.0
137616,6.0
137617,9.0
137618,9.0
137619,8.0
137620,10.0
137621,9.0
137622,9.0
137623,9.0
137624,9.0
137625,10.0
137626,9.0
137627,10.0
137628,15.0
137629,10.0
137630,14.0
137631,11.0
137632,9.0
137633,8.0
137634,16.0
137635,9.0
137636,9.0
137637,8.0
137638,16.0
137639,12.0
137640,9.0
137641,10.0
137642,10.0
137643,14.0
137644,16.0
137645,10.0
137646,10.0
137647,8.0
137648,11.0
137649,12.0
137650,8.0
137651,10.0
137652,11.0
137653,10.0
137654,10.0
137655,12.0
137656,18.0
137657,10.0
137658,7.0
137659,6.0
137660,9.0
137661,10.0
137662,7.0
137663,10.0
137664,9.0
137665,12.0
137666,4.0
137667,11.0
137668,7.0
137669,13.0
137670,11.0
137671,9.0
137672,10.0
137673,10.0
137674,9.0
137675,9.0
137676,11.0
137677,13.0
137678,9.0
137679,11.0
137680,7.0
137681,10.0
137682,12.0
137683,12.0
137684,7.0
137685,13.0
137686,10.0
137687,8.0
137688,9.0
137689,11.0
137690,8.0
137691,4.0
137692,13.0
137693,15.0
137694,10.0
137695,8.0
137696,11.0
137697,11.0
137698,12.0
137699,9.0
137700,11.0
137701,11.0
137702,11.0
137703,11.0
137704,15.0
137705,10.0
137706,7.0
137707,8.0
137708,9.0
137709,14.0
137710,11.0
137711,9.0
137712,8.0
137713,13.0
137714,10.0
137715,13.0
137716,14.0
137717,4.0
137718,11.0
137719,13.0
137720,11.0
137721,5.0
137722,5.0
137723,9.0
137724,8.0
137725,5.0
137726,11.0
137727,13.0
137728,10.0
137729,10.0
137730,11.0
137731,8.0
137732,9.0
137733,9.0
137734,6.0
137735,8.0
137736,8.0
137737,10.0
137738,7.0
137739,12.0
137740,10.0
137741,11.0
137742,6.0
137743,8.0
137744,5.0
137745,13.0
137746,10.0
137747,13.0
137748,10.0
137749,6.0
137750,9.0
137751,12.0
137752,10.0
137753,5.0
137754,10.0
137755,10.0
137756,9.0
137757,11.0
137758,9.0
137759,10.0
137760,11.0
137761,9.0
137762,8.0
137763,9.0
137764,13.0
137765,10.0
137766,6.0
137767,11.0
137768,10.0
137769,11.0
137770,6.0
137771,12.0
137772,8.0
137773,11.0
137774,11.0
137775,10.0
137776,8.0
137777,10.0
137778,13.0
137779,11.0
137780,11.0
137781,10.0
137782,11.0
137783,7.0
137784,11.0
137785,11.0
137786,11.0
137787,11.0
137788,10.0
137789,5.0
137790,8.0
137791,10.0
137792,8.0
137793,10.0
137794,9.0
137795,12.0
137796,7.0
137797,10.0
137798,8.0
137799,9.0
137800,9.0
137801,8.0
137802,10.0
137803,10.0
137804,9.0
137805,14.0
137806,9.0
137807,15.0
137808,11.0
137809,11.0
137810,12.0
137811,8.0
137812,10.0
137813,13.0
137814,13.0
137815,8.0
137816,9.0
137817,9.0
137818,10.0
137819,14.0
137820,4.0
137821,10.0
137822,6.0
137823,8.0
137824,10.0
137825,10.0
137826,5.0
137827,10.0
137828,4.0
137829,7.0
137830,11.0
137831,9.0
137832,8.0
137833,8.0
137834,10.0
137835,8.0
137836,8.0
137837,11.0
137838,10.0
137839,6.0
137840,11.0
137841,16.0
137842,6.0
137843,8.0
137844,9.0
137845,15.0
137846,12.0
137847,11.0
137848,10.0
137849,8.0
137850,13.0
137851,7.0
137852,12.0
137853,10.0
137854,9.0
137855,8.0
137856,10.0
137857,5.0
137858,9.0
137859,11.0
137860,9.0
137861,12.0
137862,7.0
137863,7.0
137864,11.0
137865,10.0
137866,11.0
137867,11.0
137868,13.0
137869,7.0
137870,12.0
137871,14.0
137872,9.0
137873,10.0
137874,9.0
137875,8.0
137876,13.0
137877,8.0
137878,10.0
137879,8.0
137880,4.0
137881,9.0
137882,8.0
137883,10.0
137884,8.0
137885,15.0
137886,12.0
137887,7.0
137888,10.0
137889,11.0
137890,10.0
137891,7.0
137892,9.0
137893,12.0
137894,10.0
137895,9.0
137896,10.0
137897,10.0
137898,10.0
137899,6.0
137900,9.0
137901,10.0
137902,8.0
137903,9.0
137904,11.0
137905,10.0
137906,11.0
137907,7.0
137908,16.0
137909,8.0
137910,7.0
137911,12.0
137912,4.0
137913,9.0
137914,10.0
137915,6.0
137916,10.0
137917,7.0
137918,10.0
137919,9.0
137920,13.0
137921,8.0
137922,14.0
137923,9.0
137924,4.0
137925,5.0
137926,10.0
137927,9.0
137928,11.0
137929,14.0
137930,7.0
137931,11.0
137932,8.0
137933,10.0
137934,10.0
137935,9.0
137936,9.0
137937,8.0
137938,10.0
137939,7.0
137940,14.0
137941,10.0
137942,7.0
137943,10.0
137944,7.0
137945,9.0
137946,13.0
137947,4.0
137948,10.0
137949,10.0
137950,7.0
137951,15.0
137952,14.0
137953,14.0
137954,6.0
137955,10.0
137956,8.0
137957,8.0
137958,15.0
137959,10.0
137960,10.0
137961,9.0
137962,5.0
137963,11.0
137964,11.0
137965,8.0
137966,10.0
137967,4.0
137968,16.0
137969,10.0
137970,10.0
137971,9.0
137972,5.0
137973,19.0
137974,9.0
137975,11.0
137976,5.0
137977,12.0
137978,7.0
137979,7.0
137980,10.0
137981,11.0
137982,16.0
137983,14.0
137984,10.0
137985,12.0
137986,10.0
137987,7.0
137988,11.0
137989,6.0
137990,11.0
137991,8.0
137992,9.0
137993,11.0
137994,9.0
137995,8.0
137996,7.0
137997,9.0
137998,8.0
137999,9.0
138000,9.0
138001,10.0
138002,10.0
138003,11.0
138004,9.0
138005,14.0
138006,13.0
138007,7.0
138008,10.0
138009,9.0
138010,12.0
138011,9.0
138012,11.0
138013,12.0
138014,10.0
138015,16.0
138016,14.0
138017,8.0
138018,12.0
138019,9.0
138020,11.0
138021,7.0
138022,10.0
138023,12.0
138024,14.0
138025,14.0
138026,9.0
138027,10.0
138028,8.0
138029,16.0
138030,10.0
138031,9.0
138032,11.0
138033,11.0
138034,8.0
138035,10.0
138036,8.0
138037,10.0
138038,11.0
138039,11.0
138040,10.0
138041,10.0
138042,9.0
138043,13.0
138044,15.0
138045,4.0
138046,7.0
138047,9.0
138048,10.0
138049,11.0
138050,7.0
138051,8.0
138052,10.0
138053,7.0
138054,7.0
138055,13.0
138056,10.0
138057,11.0
138058,9.0
138059,11.0
138060,9.0
138061,10.0
138062,13.0
138063,4.0
138064,10.0
138065,9.0
138066,6.0
138067,10.0
138068,10.0
138069,10.0
138070,9.0
138071,5.0
138072,12.0
138073,11.0
138074,7.0
138075,14.0
138076,9.0
138077,15.0
138078,10.0
138079,7.0
138080,7.0
138081,8.0
138082,9.0
138083,6.0
138084,9.0
138085,10.0
138086,8.0
138087,9.0
138088,9.0
138089,10.0
138090,6.0
138091,4.0
138092,9.0
138093,6.0
138094,12.0
138095,8.0
138096,12.0
138097,8.0
138098,11.0
138099,7.0
138100,13.0
138101,11.0
138102,11.0
138103,9.0
138104,13.0
138105,10.0
138106,9.0
138107,7.0
138108,6.0
138109,10.0
138110,13.0
138111,8.0
138112,9.0
138113,11.0
138114,9.0
138115,11.0
138116,11.0
138117,5.0
138118,8.0
138119,8.0
138120,10.0
138121,8.0
138122,11.0
138123,10.0
138124,10.0
138125,11.0
138126,6.0
138127,9.0
138128,9.0
138129,7.0
138130,10.0
138131,10.0
138132,7.0
138133,10.0
138134,13.0
138135,6.0
138136,10.0
138137,12.0
138138,9.0
138139,13.0
138140,11.0
138141,12.0
138142,8.0
138143,6.0
138144,13.0
138145,8.0
138146,11.0
138147,7.0
138148,10.0
138149,10.0
138150,10.0
138151,8.0
138152,8.0
138153,12.0
138154,6.0
138155,12.0
138156,9.0
138157,10.0
138158,10.0
138159,16.0
138160,13.0
138161,9.0
138162,6.0
138163,11.0
138164,11.0
138165,10.0
138166,12.0
138167,10.0
138168,11.0
138169,7.0
138170,12.0
138171,7.0
138172,11.0
138173,12.0
138174,13.0
138175,11.0
138176,13.0
138177,12.0
138178,12.0
138179,9.0
138180,8.0
138181,8.0
138182,8.0
138183,11.0
138184,9.0
138185,9.0
138186,10.0
138187,7.0
138188,11.0
138189,11.0
138190,9.0
138191,10.0
138192,12.0
138193,7.0
138194,9.0
138195,9.0
138196,10.0
138197,9.0
138198,10.0
138199,11.0
138200,11.0
138201,7.0
138202,8.0
138203,9.0
138204,12.0
138205,11.0
138206,6.0
138207,10.0
138208,11.0
138209,12.0
138210,6.0
138211,15.0
138212,5.0
138213,9.0
138214,9.0
138215,16.0
138216,17.0
138217,9.0
138218,14.0
138219,10.0
138220,9.0
138221,7.0
138222,10.0
138223,9.0
138224,10.0
138225,9.0
138226,10.0
138227,12.0
138228,7.0
138229,4.0
138230,12.0
138231,7.0
138232,11.0
138233,5.0
138234,11.0
138235,9.0
138236,12.0
138237,12.0
138238,10.0
138239,10.0
138240,11.0
138241,11.0
138242,10.0
138243,15.0
138244,10.0
138245,15.0
138246,13.0
138247,9.0
138248,9.0
138249,8.0
138250,7.0
138251,7.0
138252,11.0
138253,8.0
138254,9.0
138255,15.0
138256,9.0
138257,9.0
138258,10.0
138259,15.0
138260,8.0
138261,11.0
138262,11.0
138263,9.0
138264,5.0
138265,9.0
138266,12.0
138267,10.0
138268,8.0
138269,11.0
138270,14.0
138271,12.0
138272,8.0
138273,9.0
138274,10.0
138275,10.0
138276,10.0
138277,9.0
138278,10.0
138279,11.0
138280,10.0
138281,21.0
138282,8.0
138283,10.0
138284,14.0
138285,14.0
138286,10.0
138287,13.0
138288,11.0
138289,9.0
138290,11.0
138291,10.0
138292,9.0
138293,12.0
138294,11.0
138295,8.0
138296,6.0
138297,11.0
138298,11.0
138299,14.0
138300,15.0
138301,7.0
138302,11.0
138303,10.0
138304,16.0
138305,10.0
138306,10.0
138307,13.0
138308,10.0
138309,11.0
138310,8.0
138311,4.0
138312,12.0
138313,11.0
138314,10.0
138315,10.0
138316,7.0
138317,10.0
138318,10.0
138319,10.0
138320,5.0
138321,10.0
138322,13.0
138323,9.0
138324,13.0
138325,4.0
138326,16.0
138327,7.0
138328,7.0
138329,13.0
138330,9.0
138331,6.0
138332,8.0
138333,10.0
138334,11.0
138335,12.0
138336,8.0
138337,9.0
138338,9.0
138339,8.0
138340,13.0
138341,10.0
138342,6.0
138343,8.0
138344,11.0
138345,6.0
138346,11.0
138347,5.0
138348,9.0
138349,10.0
138350,14.0
138351,7.0
138352,14.0
138353,10.0
138354,11.0
138355,5.0
138356,10.0
138357,16.0
138358,9.0
138359,9.0
138360,9.0
138361,11.0
138362,11.0
138363,12.0
138364,11.0
138365,9.0
138366,11.0
138367,9.0
138368,7.0
138369,8.0
138370,6.0
138371,9.0
138372,12.0
138373,5.0
138374,10.0
138375,7.0
138376,11.0
138377,10.0
138378,13.0
138379,11.0
138380,9.0
138381,12.0
138382,9.0
138383,7.0
138384,10.0
138385,14.0
138386,13.0
138387,9.0
138388,10.0
138389,10.0
138390,9.0
138391,9.0
138392,9.0
138393,13.0
138394,12.0
138395,10.0
138396,13.0
138397,8.0
138398,9.0
138399,7.0
138400,14.0
138401,15.0
138402,10.0
138403,10.0
138404,11.0
138405,9.0
138406,8.0
138407,15.0
138408,11.0
138409,14.0
138410,14.0
138411,13.0
138412,9.0
138413,14.0
138414,11.0
138415,9.0
138416,12.0
138417,11.0
138418,6.0
138419,10.0
138420,10.0
138421,11.0
138422,12.0
138423,7.0
138424,10.0
138425,9.0
138426,11.0
138427,14.0
138428,7.0
138429,10.0
138430,11.0
138431,8.0
138432,7.0
138433,8.0
138434,6.0
138435,10.0
138436,14.0
138437,7.0
138438,10.0
138439,13.0
138440,11.0
138441,10.0
138442,7.0
138443,5.0
138444,12.0
138445,11.0
138446,9.0
138447,10.0
138448,8.0
138449,10.0
138450,14.0
138451,17.0
138452,7.0
138453,10.0
138454,15.0
138455,14.0
138456,10.0
138457,10.0
138458,9.0
138459,9.0
138460,10.0
138461,10.0
138462,9.0
138463,11.0
138464,11.0
138465,11.0
138466,11.0
138467,9.0
138468,9.0
138469,10.0
138470,9.0
138471,8.0
138472,13.0
138473,10.0
138474,6.0
138475,7.0
138476,10.0
138477,13.0
138478,11.0
138479,9.0
138480,10.0
138481,9.0
138482,10.0
138483,9.0
138484,11.0
138485,10.0
138486,10.0
138487,11.0
138488,10.0
138489,10.0
138490,9.0
138491,10.0
138492,6.0
138493,16.0
138494,12.0
138495,11.0
138496,11.0
138497,6.0
138498,7.0
138499,11.0
138500,7.0
138501,10.0
138502,8.0
138503,9.0
138504,9.0
138505,9.0
138506,11.0
138507,10.0
138508,9.0
138509,7.0
138510,5.0
138511,14.0
138512,7.0
138513,11.0
138514,14.0
138515,10.0
138516,10.0
138517,10.0
138518,7.0
138519,10.0
138520,12.0
138521,10.0
138522,12.0
138523,12.0
138524,10.0
138525,10.0
138526,11.0
138527,7.0
138528,12.0
138529,10.0
138530,10.0
138531,6.0
138532,4.0
138533,7.0
138534,11.0
138535,9.0
138536,12.0
138537,7.0
138538,11.0
138539,8.0
138540,9.0
138541,10.0
138542,12.0
138543,10.0
138544,8.0
138545,6.0
138546,10.0
138547,13.0
138548,8.0
138549,8.0
138550,8.0
138551,10.0
138552,13.0
138553,10.0
138554,9.0
138555,10.0
138556,8.0
138557,8.0
138558,10.0
138559,11.0
138560,6.0
138561,15.0
138562,8.0
138563,11.0
138564,10.0
138565,11.0
138566,9.0
138567,9.0
138568,8.0
138569,8.0
138570,7.0
138571,9.0
138572,11.0
138573,10.0
138574,10.0
138575,10.0
138576,8.0
138577,9.0
138578,11.0
138579,14.0
138580,7.0
138581,8.0
138582,9.0
138583,10.0
138584,8.0
138585,10.0
138586,8.0
138587,10.0
138588,15.0
138589,10.0
138590,9.0
138591,10.0
138592,12.0
138593,9.0
138594,12.0
138595,9.0
138596,11.0
138597,10.0
138598,13.0
138599,9.0
138600,8.0
138601,11.0
138602,12.0
138603,11.0
138604,10.0
138605,11.0
138606,8.0
138607,10.0
138608,9.0
138609,10.0
138610,12.0
138611,10.0
138612,5.0
138613,11.0
138614,13.0
138615,6.0
138616,9.0
138617,8.0
138618,6.0
138619,9.0
138620,14.0
138621,14.0
138622,8.0
138623,9.0
138624,10.0
138625,12.0
138626,10.0
138627,10.0
138628,8.0
138629,20.0
138630,7.0
138631,10.0
138632,10.0
138633,10.0
138634,9.0
138635,14.0
138636,17.0
138637,9.0
138638,9.0
138639,9.0
138640,11.0
138641,11.0
138642,13.0
138643,7.0
138644,10.0
138645,10.0
138646,12.0
138647,11.0
138648,7.0
138649,11.0
138650,10.0
138651,12.0
138652,8.0
138653,8.0
138654,10.0
138655,9.0
138656,10.0
138657,9.0
138658,11.0
138659,9.0
138660,10.0
138661,10.0
138662,12.0
138663,11.0
138664,9.0
138665,14.0
138666,8.0
138667,11.0
138668,10.0
138669,10.0
138670,7.0
138671,10.0
138672,10.0
138673,10.0
138674,10.0
138675,14.0
138676,11.0
138677,6.0
138678,11.0
138679,8.0
138680,10.0
138681,11.0
138682,12.0
138683,7.0
138684,6.0
138685,7.0
138686,10.0
138687,8.0
138688,15.0
138689,11.0
138690,10.0
138691,10.0
138692,11.0
138693,8.0
138694,14.0
138695,9.0
138696,12.0
138697,10.0
138698,11.0
138699,9.0
138700,9.0
138701,9.0
138702,8.0
138703,9.0
138704,11.0
138705,12.0
138706,10.0
138707,8.0
138708,11.0
138709,8.0
138710,6.0
138711,6.0
138712,7.0
138713,10.0
138714,9.0
138715,14.0
138716,10.0
138717,7.0
138718,7.0
138719,9.0
138720,9.0
138721,9.0
138722,10.0
138723,7.0
138724,14.0
138725,7.0
138726,10.0
138727,10.0
138728,10.0
138729,9.0
138730,12.0
138731,4.0
138732,9.0
138733,11.0
138734,13.0
138735,10.0
138736,10.0
138737,9.0
138738,9.0
138739,10.0
138740,9.0
138741,10.0
138742,7.0
138743,10.0
138744,10.0
138745,12.0
138746,10.0
138747,11.0
138748,9.0
138749,6.0
138750,13.0
138751,11.0
138752,16.0
138753,10.0
138754,5.0
138755,12.0
138756,7.0
138757,10.0
138758,8.0
138759,10.0
138760,9.0
138761,10.0
138762,15.0
138763,11.0
138764,9.0
138765,10.0
138766,9.0
138767,17.0
138768,9.0
138769,8.0
138770,5.0
138771,10.0
138772,5.0
138773,11.0
138774,8.0
138775,9.0
138776,7.0
138777,10.0
138778,12.0
138779,10.0
138780,5.0
138781,9.0
138782,15.0
138783,10.0
138784,11.0
138785,10.0
138786,8.0
138787,9.0
138788,10.0
138789,10.0
138790,11.0
138791,10.0
138792,12.0
138793,11.0
138794,9.0
138795,10.0
138796,8.0
138797,8.0
138798,8.0
138799,10.0
138800,8.0
138801,10.0
138802,11.0
138803,17.0
138804,9.0
138805,4.0
138806,8.0
138807,13.0
138808,11.0
138809,13.0
138810,10.0
138811,13.0
138812,10.0
138813,11.0
138814,11.0
138815,13.0
138816,10.0
138817,10.0
138818,9.0
138819,16.0
138820,11.0
138821,7.0
138822,11.0
138823,6.0
138824,12.0
138825,7.0
138826,6.0
138827,12.0
138828,11.0
138829,12.0
138830,9.0
138831,11.0
138832,11.0
138833,9.0
138834,10.0
138835,11.0
138836,12.0
138837,10.0
138838,14.0
138839,13.0
138840,7.0
138841,10.0
138842,9.0
138843,10.0
138844,9.0
138845,14.0
138846,8.0
138847,10.0
138848,5.0
138849,10.0
138850,15.0
138851,10.0
138852,6.0
138853,8.0
138854,11.0
138855,6.0
138856,9.0
138857,8.0
138858,9.0
138859,14.0
138860,9.0
138861,10.0
138862,12.0
138863,10.0
138864,10.0
138865,13.0
138866,4.0
138867,14.0
138868,6.0
138869,12.0
138870,13.0
138871,7.0
138872,9.0
138873,10.0
138874,9.0
138875,18.0
138876,12.0
138877,11.0
138878,16.0
138879,9.0
138880,10.0
138881,8.0
138882,4.0
138883,13.0
138884,10.0
138885,8.0
138886,13.0
138887,14.0
138888,8.0
138889,9.0
138890,9.0
138891,10.0
138892,12.0
138893,11.0
138894,14.0
138895,12.0
138896,14.0
138897,7.0
138898,11.0
138899,9.0
138900,9.0
138901,10.0
138902,10.0
138903,10.0
138904,10.0
138905,8.0
138906,10.0
138907,16.0
138908,11.0
138909,15.0
138910,12.0
138911,7.0
138912,10.0
138913,12.0
138914,10.0
138915,12.0
138916,9.0
138917,11.0
138918,8.0
138919,10.0
138920,9.0
138921,7.0
138922,9.0
138923,11.0
138924,9.0
138925,8.0
138926,7.0
138927,10.0
138928,12.0
138929,9.0
138930,5.0
138931,9.0
138932,10.0
138933,9.0
138934,8.0
138935,10.0
138936,9.0
138937,12.0
138938,10.0
138939,10.0
138940,9.0
138941,9.0
138942,10.0
138943,11.0
138944,8.0
138945,9.0
138946,11.0
138947,9.0
138948,6.0
138949,11.0
138950,7.0
138951,9.0
138952,10.0
138953,13.0
138954,12.0
138955,11.0
138956,10.0
138957,9.0
138958,11.0
138959,12.0
138960,7.0
138961,8.0
138962,11.0
138963,10.0
138964,8.0
138965,11.0
138966,11.0
138967,11.0
138968,9.0
138969,12.0
138970,8.0
138971,10.0
138972,11.0
138973,10.0
138974,9.0
138975,13.0
138976,6.0
138977,10.0
138978,12.0
138979,9.0
138980,10.0
138981,10.0
138982,8.0
138983,8.0
138984,4.0
138985,9.0
138986,11.0
138987,10.0
138988,8.0
138989,9.0
138990,9.0
138991,11.0
138992,7.0
138993,8.0
138994,9.0
138995,13.0
138996,9.0
138997,3.0
138998,6.0
138999,11.0
139000,10.0
139001,9.0
139002,11.0
139003,7.0
139004,9.0
139005,9.0
139006,10.0
139007,5.0
139008,10.0
139009,10.0
139010,12.0
139011,8.0
139012,8.0
139013,8.0
139014,12.0
139015,11.0
139016,10.0
139017,9.0
139018,12.0
139019,7.0
139020,9.0
139021,9.0
139022,10.0
139023,9.0
139024,10.0
139025,11.0
139026,7.0
139027,10.0
139028,11.0
139029,10.0
139030,9.0
139031,10.0
139032,8.0
139033,10.0
139034,11.0
139035,4.0
139036,11.0
139037,7.0
139038,12.0
139039,9.0
139040,11.0
139041,11.0
139042,15.0
139043,8.0
139044,9.0
139045,11.0
139046,9.0
139047,16.0
139048,10.0
139049,7.0
139050,9.0
139051,10.0
139052,10.0
139053,7.0
139054,13.0
139055,12.0
139056,11.0
139057,5.0
139058,12.0
139059,11.0
139060,19.0
139061,10.0
139062,7.0
139063,12.0
139064,15.0
139065,14.0
139066,12.0
139067,9.0
139068,11.0
139069,9.0
139070,7.0
139071,11.0
139072,10.0
139073,10.0
139074,10.0
139075,10.0
139076,11.0
139077,10.0
139078,7.0
139079,12.0
139080,7.0
139081,10.0
139082,14.0
139083,16.0
139084,10.0
139085,9.0
139086,10.0
139087,11.0
139088,7.0
139089,10.0
139090,13.0
139091,9.0
139092,9.0
139093,10.0
139094,11.0
139095,6.0
139096,5.0
139097,9.0
139098,11.0
139099,7.0
139100,19.0
139101,9.0
139102,8.0
139103,7.0
139104,8.0
139105,16.0
139106,7.0
139107,13.0
139108,10.0
139109,9.0
139110,9.0
139111,11.0
139112,11.0
139113,16.0
139114,11.0
139115,11.0
139116,11.0
139117,9.0
139118,11.0
139119,9.0
139120,10.0
139121,18.0
139122,7.0
139123,11.0
139124,5.0
139125,7.0
139126,14.0
139127,5.0
139128,9.0
139129,9.0
139130,8.0
139131,10.0
139132,9.0
139133,9.0
139134,10.0
139135,7.0
139136,14.0
139137,9.0
139138,6.0
139139,9.0
139140,8.0
139141,9.0
139142,9.0
139143,8.0
139144,11.0
139145,10.0
139146,11.0
139147,6.0
139148,8.0
139149,10.0
139150,13.0
139151,5.0
139152,13.0
139153,9.0
139154,12.0
139155,6.0
139156,9.0
139157,11.0
139158,10.0
139159,5.0
139160,8.0
139161,11.0
139162,10.0
139163,11.0
139164,8.0
139165,10.0
139166,5.0
139167,10.0
139168,5.0
139169,9.0
139170,15.0
139171,9.0
139172,11.0
139173,10.0
139174,4.0
139175,8.0
139176,7.0
139177,12.0
139178,10.0
139179,10.0
139180,7.0
139181,10.0
139182,14.0
139183,12.0
139184,10.0
139185,9.0
139186,9.0
139187,10.0
139188,10.0
139189,9.0
139190,4.0
139191,7.0
139192,7.0
139193,10.0
139194,10.0
139195,10.0
139196,8.0
139197,11.0
139198,14.0
139199,10.0
139200,11.0
139201,11.0
139202,11.0
139203,16.0
139204,9.0
139205,10.0
139206,11.0
139207,14.0
139208,7.0
139209,14.0
139210,10.0
139211,9.0
139212,7.0
139213,11.0
139214,9.0
139215,10.0
139216,13.0
139217,11.0
139218,11.0
139219,14.0
139220,11.0
139221,6.0
139222,13.0
139223,12.0
139224,9.0
139225,9.0
139226,8.0
139227,7.0
139228,12.0
139229,9.0
139230,6.0
139231,5.0
139232,10.0
139233,4.0
139234,10.0
139235,10.0
139236,12.0
139237,13.0
139238,9.0
139239,8.0
139240,8.0
139241,8.0
139242,7.0
139243,11.0
139244,10.0
139245,7.0
139246,11.0
139247,13.0
139248,10.0
139249,10.0
139250,11.0
139251,10.0
139252,10.0
139253,5.0
139254,10.0
139255,17.0
139256,9.0
139257,10.0
139258,10.0
139259,5.0
139260,16.0
139261,7.0
139262,13.0
139263,7.0
139264,12.0
139265,7.0
139266,12.0
139267,10.0
139268,9.0
139269,12.0
139270,9.0
139271,9.0
139272,10.0
139273,10.0
139274,12.0
139275,13.0
139276,12.0
139277,16.0
139278,10.0
139279,11.0
139280,8.0
139281,12.0
139282,7.0
139283,8.0
139284,11.0
139285,7.0
139286,7.0
139287,9.0
139288,10.0
139289,8.0
139290,9.0
139291,11.0
139292,7.0
139293,9.0
139294,6.0
139295,8.0
139296,10.0
139297,7.0
139298,7.0
139299,7.0
139300,10.0
139301,10.0
139302,8.0
139303,11.0
139304,9.0
139305,9.0
139306,12.0
139307,10.0
139308,12.0
139309,8.0
139310,10.0
139311,9.0
139312,11.0
139313,10.0
139314,7.0
139315,10.0
139316,12.0
139317,10.0
139318,6.0
139319,7.0
139320,9.0
139321,10.0
139322,6.0
139323,10.0
139324,10.0
139325,10.0
139326,12.0
139327,11.0
139328,10.0
139329,9.0
139330,12.0
139331,10.0
139332,7.0
139333,12.0
139334,10.0
139335,9.0
139336,10.0
139337,10.0
139338,9.0
139339,11.0
139340,15.0
139341,10.0
139342,13.0
139343,12.0
139344,10.0
139345,9.0
139346,9.0
139347,12.0
139348,10.0
139349,9.0
139350,10.0
139351,5.0
139352,13.0
139353,7.0
139354,10.0
139355,13.0
139356,11.0
139357,12.0
139358,9.0
139359,12.0
139360,8.0
139361,7.0
139362,12.0
139363,8.0
139364,11.0
139365,14.0
139366,7.0
139367,10.0
139368,8.0
139369,10.0
139370,12.0
